senas_idx,naujas_idx,persidengimo_plotas_m2,persidengimo_proc_nuo_seno,persidengimo_proc_nuo_naujo,db_sklypo_id,db_unik_id,db_kadastro_nr,atviru_unikalus_nr,atviru_kadastro_nr,atviru_plotas
72402,35453,590.6020575173986,99.99999999820129,98.43088737829778,551300210252,,,551300210252,5513/0021:0252,0.0599
72403,16380,580.8006027894145,99.16615439771947,96.78157485746728,553800010075,,,553800010075,5538/0001:0075,0.0600
72404,80065,600.4722259912226,99.99999999834603,99.99999999930478,550500040654,,,550500040654,5505/0004:0654,0.0600
72405,361,895.8797499793626,99.99999999832826,99.99999999763803,555200110174,,,440022975306,5552/0011:0174,0.0896
72406,24908,852.6129999669627,99.99999999882962,99.99999999745208,555200110180,,,440022976369,5552/0011:0180,0.0853
72407,30770,8100.583803874091,99.98705654426499,99.99980216749644,554500010457,,,440022721833,5545/0001:0457,0.8101
72408,28697,6686.597022073084,99.99999999863213,99.99999999953113,555000010077,,,555000010077,5550/0001:0077,0.7400
72409,92108,959.0043999839005,99.99999999611444,99.99999999961936,553800010253,,,553800010253,5538/0001:0253,0.0959
72410,29280,647.9728500112365,99.99999999888637,99.99999999985604,552300080213,,,552300080213,5523/0008:0213,0.0648
72411,19869,598.282617407321,99.99999999572337,99.99999999952351,551300060028,,,551300060028,5513/0006:0028,0.0600
72412,38457,20681.27676085849,99.99983203381075,99.99846865017818,551800060054,,,551800060054,5518/0006:0054,1.9500
72413,34993,26994.391082429545,99.99999999919102,99.99999999956628,551000050643,,,440009051729,5510/0005:0643,2.6993
72414,62460,18599.049758354722,99.99858655158373,99.99999999947804,552300040091,,,552300040091,5523/0004:0091,1.8600
72415,22514,2408.176355936726,99.99999999957433,99.9999999975174,550300010100,,,440041554092,5503/0001:0100,0.2408
72416,10701,43144.875346162706,99.99999999951757,99.99999999971699,553300020093,,,553300020093,5533/0002:0093,4.1500
72417,30256,2044.8212900211047,99.99999999999999,99.9989243680826,552300020301,,,440001915480,5523/0002:0301,0.2045
72418,62616,11501.438384926445,99.99999999971202,99.99999999952254,553800130091,,,553800130091,5538/0013:0091,1.1502
72419,64278,15268.330099888452,100.0000000000983,99.99999999884332,552300040035,,,552300040035,5523/0004:0035,1.5268
72420,342,493.9185999666336,99.99999999881415,99.99999999430112,552000150651,,,440018458667,5520/0015:0651,0.0492
72421,51266,455.7828798684799,55.199720752821705,99.99748348619775,555800051930,,,440060667958,5558/0005:2901,0.0456
72422,42429,5555.669330508092,99.99769618318876,99.99994187958389,552300030404,,,440005937288,5523/0003:0404,0.5556
72423,41396,34266.69780142985,99.99999999965385,99.99999999959094,552800080118,,,552800080118,5528/0008:0118,3.3000
72424,60067,5187.150941069494,99.99975555942682,99.99970993705088,551000040103,,,551000040103,5510/0004:0103,0.5187
72425,64629,15196.834496809122,99.99999999886681,99.99999999931276,550300060220,,,440006484724,5503/0006:0220,1.5200
72426,27848,2221.1481499823494,99.99999999847373,99.99999999948284,555000060094,,,440003105708,5550/0006:0094,0.2221
72427,72920,27272.29573773818,98.39140481427322,96.2424289018004,556800060067,,,556800060067,5568/0006:0067,2.8000
72428,39681,820.2812934772444,99.99999999803502,99.99999999594137,555800140446,,,440012119016,5558/0014:0446,0.0820
72429,15948,599.1287913857708,99.50599627163575,98.22254933573103,551300210648,,,551300210648,5513/0021:0648,0.0600
72430,1578,2156.537499943316,100.00000000019978,99.99999999722124,554300050516,,,440022458706,5543/0005:0516,0.2157
72431,376,733.0276949840371,100.00000000011026,99.99999999688745,552000010888,,,440051410107,5520/0001:0888,0.0733
72432,57641,1873.129788672139,99.9999999982766,99.99999999841245,553300030580,,,553300050340,5533/0003:0580,0.1873
72433,8034,9403.112489982872,99.99999999921634,99.99999999910312,553800140513,,,440014593736,5538/0014:0513,1.2400
72434,58136,1105.4550484322217,99.9999999985343,99.9999999931243,555800051902,,,440022411529,5558/0005:1902,0.1106
72435,85673,1207.3048499757474,99.99999999840449,99.99999999749842,551300110004,,,551300110004,5513/0011:0004,0.1207
72436,51983,6452.2395499174345,99.99999999956898,99.99999999773075,551500020279,,,440024513640,5515/0002:0279,0.6452
72437,17229,584.5884428803539,98.57250921106349,98.35686740396937,551300130078,,,551300130078,5513/0013:0078,0.0594
72438,96423,502.12789997277673,99.99999999425741,99.9999999952141,552000150561,,,552000150561,5520/0015:0561,0.0502
72439,76510,648.0735194901663,99.999999993445,99.99999999965868,553800010473,,,553800010473,5538/0001:0473,0.0648
72440,29467,18954.401849930782,99.99999999931376,99.99999999974193,553300050245,,,440034768404,5533/0005:0245,1.8954
72441,645,563.5369689399994,97.9131125929064,98.299246958258,551300210402,,,551300210402,5513/0021:0402,0.0600
72442,28393,278.91274740259706,99.99999999171426,100.00000000027332,556800010213,,,440001673700,5568/0001:0213,0.0250
72443,45261,1199.945299957021,99.99999999688853,99.99999999678198,553800010385,,,440010879117,5538/0001:0385,0.1200
72444,68381,3539.604502166232,99.99999999852935,99.99999999929338,551500040240,,,440022421125,5515/0004:0240,0.3539
72445,83165,13032.802349912072,99.99999999921894,99.99990945870331,551000010218,,,440022455480,5510/0001:0218,1.3033
72446,22694,9932.696883499833,99.99999999934775,99.99999999969444,554400050761,,,440008034211,5544/0005:0761,0.9933
72447,41690,747.3086407870878,99.99999999892452,99.99999999784515,551300120009,,,440009073481,5513/0012:0009,0.0752
72448,20340,25150.0038812855,99.99870119363761,99.98171120213264,554300020190,,,440004259458,5543/0002:0190,2.5400
72449,56066,569.7692455425621,98.84260314971026,94.63261372946289,555200130336,,,555200130336,5552/0013:0336,0.0602
72450,25610,590.5811216156561,98.10801656159319,99.19465884571068,555200130353,,,555200130353,5552/0013:0353,0.0595
72451,83651,3149.9088850244107,99.99999999864129,100.00000000026105,556300010447,,,440015487431,5563/0001:0447,0.3150
72452,56062,775.1941438532556,99.99999999987426,0.7429498694520953,552300060560,,,552300060034,5523/0006:0034,10.5400
72453,55650,1646.2559999969762,99.99999999914131,99.99999999760381,556300050313,,,440022273608,5563/0005:0313,0.1646
72454,53451,10616.147350029343,99.99999999996896,99.9999999999618,550300080171,,,440004276048,5503/0008:0171,1.0616
72455,60717,1200.2601529706428,99.99999999642316,99.99999999778741,554400180277,,,440022265585,5544/0018:0277,0.1200
72456,81630,38800.69603702898,99.69049863881615,97.8265888618931,552500050215,,,440022306112,5525/0005:0215,4.0000
72457,68332,1200.012112979716,99.99999999906954,99.9941166528345,554400150117,,,554400150117,5544/0015:0117,0.1200
72458,44338,38223.63562943444,99.99999999956799,99.99999999972918,551800090045,,,551800090045,5518/0009:0045,3.8224
72459,64117,688.4875376107543,98.54871135014099,98.2792529560339,555500040426,,,440003795280,5555/0004:0426,0.0700
72460,70155,2003.154568578741,99.99999999720957,99.99999999958428,552800041010,,,440022162110,5528/0004:1010,0.2003
72461,45958,30231.660549952787,99.99999999924886,99.99999999990136,554400030275,,,440002011605,5544/0003:0275,3.0233
72462,46795,2481.700645513261,99.99999999996524,9.378484650176194,552800020603,,,552800020252,5528/0002:0252,2.6462
72463,86126,899.6437257325407,99.99999999762831,99.99999999857968,552000130179,,,440004072682,5520/0013:0179,0.0899
72464,27616,39316.063120113686,99.99999999972378,99.99999999926469,556300050039,,,556300050039,5563/0005:0039,4.0500
72465,56062,774.8995309794942,100.0,0.7426675110289371,552300060568,,,552300060034,5523/0006:0034,10.5400
72466,14425,569.7974124996167,99.99999999837274,99.99999999938449,551300160085,,,551300160085,5513/0016:0085,0.0600
72467,13895,1532.0439999707303,99.9999999997744,99.99999999718091,555200030291,,,440022259134,5552/0003:0291,0.1532
72468,10114,27580.65414236015,99.9999999996942,31.147803447739168,553800110082,,,553800110082,5538/0011:0082,8.7400
72469,10114,60612.10016296607,99.85068931987627,68.45137800887528,553800110082,,,553800110082,5538/0011:0082,8.7400
72470,34863,600.209999975136,99.99999999557893,99.99999999548889,551300070056,,,551300070056,5513/0007:0056,0.0600
72471,4745,1346.7631024860013,99.99999999709263,99.99999999973916,555800051730,,,440020111653,5558/0005:1730,0.1347
72472,86419,3054.567858835527,91.909781583161,87.28101570557878,556800090356,,,440003973862,5568/0009:0356,0.3500
72473,21618,6643.94287623356,25.6652258369578,99.99999964278115,551000030658,,,440067189062,5510/0003:1023,0.6645
72474,20626,853.3549749938484,99.99999999801278,99.99999999839117,554400080195,,,554400080195,5544/0008:0195,0.0853
72475,34553,959.291975739203,99.99999999847032,99.99999999877708,554400030696,,,440023112945,5544/0003:0696,0.0959
72476,21119,573.6146039753382,99.9999999943299,99.9999999966212,554400050412,,,554400050412,5544/0005:0412,0.0500
72477,22789,46214.16930624225,99.99999999992897,99.99999999945126,555900030032,,,555900030032,5559/0003:0032,4.5000
72478,95678,163332.7639949866,99.99999999975138,99.99999999982386,554300040070,,,554300040070,5543/0004:0070,16.3333
72479,22001,1203.372097972224,100.00000000006419,99.99999999836366,555800021184,,,440021977750,5558/0002:1184,0.1203
72480,35405,899.9957226557909,99.99999999529737,99.99999999921035,555800030662,,,440022887878,5558/0003:0662,0.0900
72481,91211,1609.542515580008,99.99999999889097,99.99999999950482,551500010258,,,440011239508,5515/0001:0258,0.1610
72482,62473,18814.17003984386,99.99999999975329,99.99999999886691,553800150139,,,553800150139,5538/0015:0139,1.8815
72483,53051,479.8291643021735,99.44711456328089,99.25078789615604,552000180048,,,552000180048,5520/0018:0048,0.0490
72484,29422,24.976499997668572,99.99999999119501,99.99999998701409,553000051066,,,440021964094,5530/0005:1066,0.0025
72485,52168,906.2847999842161,99.99999999827743,99.99999999964885,555800021175,,,440021972530,5558/0002:1175,0.0906
72486,74066,1006.519182472848,99.99999999842306,99.99999999847773,555800021177,,,440021972630,5558/0002:1177,0.1006
72487,78021,614.515820085519,98.55019732139888,99.03684036640425,551300080093,,,551300080093,5513/0008:0093,0.0620
72488,37398,1528.1415350306318,99.99959254419268,99.99996492424663,553800140601,,,440022040071,5538/0014:0601,0.1528
72489,70541,21013.82578492427,99.99999999952897,99.99999999949058,555900020141,,,440002242364,5559/0002:0141,2.0600
72490,33987,1429.7597674481237,99.9999999983011,99.9999999959604,553800140604,,,440022040171,5538/0014:0604,0.1430
72491,2255,4860.985398753439,99.99998640939619,98.70355581350924,552500040281,,,440022011814,5525/0004:0281,0.4800
72492,64780,1602.7120499762032,99.84654572564506,99.99999999906102,552300020907,,,440022070358,5523/0002:0907,0.1605
72493,80007,956.3222999869835,99.99999999933526,99.99999999793307,552300020899,,,440022070182,5523/0002:0899,0.0956
72494,57494,24085.4841998168,100.00000000016256,99.9999999991317,552300050008,,,552300050008,5523/0005:0008,2.2400
72495,70363,1014.9666177863045,99.99889808004934,99.99992758493494,552300040609,,,440022127211,5523/0004:0609,0.1015
72496,7596,21099.560614763534,99.99999999960673,99.99999999838629,552800090216,,,440011243199,5528/0009:0216,2.0000
72497,89863,58523.849559734175,99.99999999980999,99.99999999954913,552800070565,,,440011233504,5528/0007:0565,5.8525
72498,42730,31188.54267179651,99.99999999955158,99.99999999990379,556800090043,,,556800090043,5568/0009:0043,3.0000
72499,6353,1035.2084499591367,99.99999999888706,99.9999999965412,551000040694,,,440022132521,5510/0004:0694,0.1035
72500,39661,942.3755529750166,99.99999999936081,99.99999999713279,554400051159,,,440022092548,5544/0005:1159,0.0942
72501,73180,937.8035429574659,99.99999999518711,99.99999999655421,555800071159,,,440022102065,5558/0007:1159,0.0938
72502,73266,1066.030053493145,99.99999999597703,99.99999999852982,555800040257,,,440026974052,5558/0004:0257,0.1066
72503,22875,583.8250499718454,100.00000000030175,99.99999999651118,555800130116,,,555800130116,5558/0013:0116,0.0584
72504,56062,499.9027869039447,99.99999999999999,0.479109282769983,552300060542,,,552300060034,5523/0006:0034,10.5400
72505,56062,599.9352787387975,100.0,0.5749809135594699,552300060554,,,552300060034,5523/0006:0034,10.5400
72506,29724,733.4386109552737,99.99999999795791,99.99999999661121,554400020804,,,440021802406,5544/0002:0804,0.0733
72507,47097,639.1145449750956,99.99999999586142,99.99999999615801,554400130605,,,554400130605,5544/0013:0605,0.0630
72508,60721,4241.451223530709,99.88611290661157,92.8154972367567,555000010355,,,440020670777,5550/0001:0355,0.4000
72509,5832,8999.860295391085,99.99999999880755,99.99999999816481,552300050119,,,552300050119,5523/0005:0119,0.9000
72510,54581,26899.99283951742,99.99999999970167,99.99928044932548,550300090047,,,440000940310,5503/0009:0047,2.6900
72511,7057,591.5398177491496,99.99999999958007,99.99999999955679,554400190197,,,554400190197,5544/0019:0197,0.0600
72512,10333,607.0712999936753,99.99999999808563,99.99999999858659,551300180372,,,551300180372,5513/0018:0372,0.0607
72513,74817,5013.809529815544,99.99999999878423,99.99999999957396,552800070106,,,552800070106,5528/0007:0106,0.5012
72514,76873,581.1539893197994,99.80980910233835,98.47649516642088,555200120745,,,555200120745,5552/0012:0745,0.0600
72515,56988,580.2860724677523,99.99982680316728,99.99995769008743,554400130368,,,554400130368,5544/0013:0368,0.0580
72516,60186,1488.233069987274,99.97898704130088,99.9999999999374,552800020122,,,552800020122,5528/0002:0122,0.1488
72517,72965,621.3230287844971,99.03196633602211,98.157045180947,551300180033,,,551300180033,5513/0018:0033,0.0600
72518,92870,1122.197105046897,99.99717451066564,99.99995143881584,554400030872,,,440043167500,5544/0003:0872,0.1122
72519,82815,1015.2268499806383,99.99999999697955,99.99999999857415,552000010459,,,440021788185,5520/0001:0459,0.1015
72520,36204,6017.975049943639,99.99999999766426,99.99999999975577,550500030354,,,440021734752,5505/0003:0354,0.6018
72521,49317,24.767299996368894,99.99999999868966,99.99999998043579,552300070208,,,440021652973,5523/0007:0208,0.0025
72522,36078,71192.24263633958,98.60826545724893,99.99998167393261,554300050325,,,440000568076,5543/0005:0325,7.2000
72523,21695,1804.7028290012368,99.99999999860259,99.99999999952816,554400030651,,,440021719953,5544/0003:0651,0.1804
72524,59316,600.0299999882761,99.9999999985715,99.99999999765305,552300080142,,,552300080142,5523/0008:0142,0.0600
72525,39752,2158.8396056733545,99.9992609815652,99.99692816064741,555800130714,,,440005401472,5558/0013:0714,0.2159
72526,70957,608.3338499669209,99.99999999933043,99.99999999260196,556800130139,,,556800130139,5568/0013:0139,0.0608
72527,57463,1084.6677299577568,99.99999999899849,99.99999999844674,552800010920,,,440021609994,5528/0001:0920,0.1085
72528,59998,671.0986875213182,100.00000000035558,93.2331452952858,553800070064,,,440007220099,5538/0007:0064,0.0600
72529,86159,580.0093837042131,99.97421546584552,98.2162455082712,551300230667,,,551300230667,5513/0023:0667,0.0576
72530,81817,1282.4824944912477,99.99466534452004,99.99999999987354,555800051846,,,440021722114,5558/0005:1846,0.1282
72531,89214,2981.2622806932945,99.99722662644923,99.99547570906302,551800040141,,,551800040141,5518/0004:0141,0.2981
72532,21665,10561.08799996444,99.9999999985866,99.9999999994826,553500050273,,,440004876853,5535/0005:0273,1.0000
72533,94414,8999.858949506946,99.99930998902873,99.99986085369785,554400050734,,,440007011443,5544/0005:0734,0.9000
72534,81447,1200.163550005823,99.99999999737346,99.99999999978183,555800021145,,,440021538414,5558/0002:1145,0.1200
72535,72139,810.1334419665623,99.99999999776506,99.99999999658696,551500030110,,,440052525301,5515/0003:0110,0.0810
72536,87378,10972.241159734389,99.99999999919845,99.99999999910575,553000050091,,,553000050091,5530/0005:0091,1.1000
72537,53224,1088.6926325540417,99.99999999802633,99.99999999832414,553000050990,,,440021494020,5530/0005:0990,0.1089
72538,32276,46436.81847496911,99.20535164712356,98.8452838954273,554300010041,,,554300010041,5543/0001:0041,4.8000
72539,47160,2556.5726639593117,99.99999999806015,99.99999999869938,552800070581,,,440013056885,5528/0007:0581,0.2500
72540,47913,855.9960499852242,100.00000000000003,6.740060811487318,553500040868,,,440006565162,5535/0004:0371,1.2700
72541,59375,3000.365864574247,99.99999999901958,99.99999998167574,552300090063,,,552300090063,5523/0009:0063,0.3000
72542,85422,27656.008859947247,99.99999999999247,98.15910449202043,550300040113,,,440007646157,5503/0004:0113,2.7200
72543,71372,157936.2801867272,99.99999999961031,99.9999999998915,551500020010,,,551500020010,5515/0002:0010,15.7936
